#L TT EE BB TE PP TP EP WW WP WT WE FF FP FW FT FE
3.736000e+03 4.134800e+00 1.239200e-01 0.000000e+00 -1.518200e-01 8.335700e-10 7.944800e-08 -1.024800e-09 1.379090e-12 1.379090e-12 1.379090e-12 1.379090e-12 4.639227e-18 4.639227e-18 4.639227e-18 4.639227e-18 4.639227e-18
3.737000e+03 4.121200e+00 1.238800e-01 0.000000e+00 -1.507200e-01 8.332100e-10 7.956400e-08 -1.029100e-09 1.378671e-12 1.378671e-12 1.378671e-12 1.378671e-12 4.597985e-18 4.597985e-18 4.597985e-18 4.597985e-18 4.597985e-18
3.738000e+03 4.107400e+00 1.238500e-01 0.000000e+00 -1.496600e-01 8.328600e-10 7.967700e-08 -1.033200e-09 1.378252e-12 1.378252e-12 1.378252e-12 1.378252e-12 4.557109e-18 4.557109e-18 4.557109e-18 4.557109e-18 4.557109e-18
3.739000e+03 4.093800e+00 1.238300e-01 0.000000e+00 -1.486300e-01 8.325000e-10 7.978700e-08 -1.037200e-09 1.377833e-12 1.377833e-12 1.377833e-12 1.377833e-12 4.516595e-18 4.516595e-18 4.516595e-18 4.516595e-18 4.516595e-18
3.740000e+03 4.080400e+00 1.238100e-01 0.000000e+00 -1.476300e-01 8.321400e-10 7.989300e-08 -1.041000e-09 1.377414e-12 1.377414e-12 1.377414e-12 1.377414e-12 4.476440e-18 4.476440e-18 4.476440e-18 4.476440e-18 4.476440e-18
3.741000e+03 4.066800e+00 1.238000e-01 0.000000e+00 -1.466400e-01 8.317900e-10 7.999500e-08 -1.044600e-09 1.376995e-12 1.376995e-12 1.376995e-12 1.376995e-12 4.436641e-18 4.436641e-18 4.436641e-18 4.436641e-18 4.436641e-18
3.742000e+03 4.053200e+00 1.238000e-01 0.000000e+00 -1.457100e-01 8.314300e-10 8.009300e-08 -1.048100e-09 1.376577e-12 1.376577e-12 1.376577e-12 1.376577e-12 4.397194e-18 4.397194e-18 4.397194e-18 4.397194e-18 4.397194e-18
3.743000e+03 4.039800e+00 1.237900e-01 0.000000e+00 -1.448000e-01 8.310700e-10 8.018700e-08 -1.051500e-09 1.376159e-12 1.376159e-12 1.376159e-12 1.376159e-12 4.358096e-18 4.358096e-18 4.358096e-18 4.358096e-18 4.358096e-18
3.744000e+03 4.026400e+00 1.238000e-01 0.000000e+00 -1.439300e-01 8.307200e-10 8.027500e-08 -1.054600e-09 1.375741e-12 1.375741e-12 1.375741e-12 1.375741e-12 4.319346e-18 4.319346e-18 4.319346e-18 4.319346e-18 4.319346e-18
3.745000e+03 4.013000e+00 1.238100e-01 0.000000e+00 -1.430900e-01 8.303600e-10 8.035900e-08 -1.057700e-09 1.375323e-12 1.375323e-12 1.375323e-12 1.375323e-12 4.280938e-18 4.280938e-18 4.280938e-18 4.280938e-18 4.280938e-18
3.746000e+03 3.999700e+00 1.238300e-01 0.000000e+00 -1.422800e-01 8.300100e-10 8.043700e-08 -1.060600e-09 1.374906e-12 1.374906e-12 1.374906e-12 1.374906e-12 4.242871e-18 4.242871e-18 4.242871e-18 4.242871e-18 4.242871e-18
3.747000e+03 3.986300e+00 1.238500e-01 0.000000e+00 -1.415100e-01 8.296500e-10 8.050900e-08 -1.063300e-09 1.374488e-12 1.374488e-12 1.374488e-12 1.374488e-12 4.205141e-18 4.205141e-18 4.205141e-18 4.205141e-18 4.205141e-18
3.748000e+03 3.973100e+00 1.238800e-01 0.000000e+00 -1.407700e-01 8.293000e-10 8.057500e-08 -1.065900e-09 1.374071e-12 1.374071e-12 1.374071e-12 1.374071e-12 4.167745e-18 4.167745e-18 4.167745e-18 4.167745e-18 4.167745e-18
3.749000e+03 3.959900e+00 1.239100e-01 0.000000e+00 -1.400500e-01 8.289400e-10 8.063500e-08 -1.068300e-09 1.373655e-12 1.373655e-12 1.373655e-12 1.373655e-12 4.130681e-18 4.130681e-18 4.130681e-18 4.130681e-18 4.130681e-18
3.750000e+03 3.946700e+00 1.239400e-01 0.000000e+00 -1.393700e-01 8.285900e-10 8.068800e-08 -1.070500e-09 1.373238e-12 1.373238e-12 1.373238e-12 1.373238e-12 4.093945e-18 4.093945e-18 4.093945e-18 4.093945e-18 4.093945e-18
3.751000e+03 3.933600e+00 1.239800e-01 0.000000e+00 -1.387300e-01 8.282400e-10 8.073400e-08 -1.072600e-09 1.372822e-12 1.372822e-12 1.372822e-12 1.372822e-12 4.057535e-18 4.057535e-18 4.057535e-18 4.057535e-18 4.057535e-18
3.752000e+03 3.920500e+00 1.240200e-01 0.000000e+00 -1.381200e-01 8.278800e-10 8.077400e-08 -1.074600e-09 1.372406e-12 1.372406e-12 1.372406e-12 1.372406e-12 4.021447e-18 4.021447e-18 4.021447e-18 4.021447e-18 4.021447e-18
3.753000e+03 3.907500e+00 1.240700e-01 0.000000e+00 -1.375300e-01 8.275300e-10 8.080600e-08 -1.076400e-09 1.371990e-12 1.371990e-12 1.371990e-12 1.371990e-12 3.985679e-18 3.985679e-18 3.985679e-18 3.985679e-18 3.985679e-18
3.754000e+03 3.894600e+00 1.241200e-01 0.000000e+00 -1.369700e-01 8.271700e-10 8.083200e-08 -1.078100e-09 1.371574e-12 1.371574e-12 1.371574e-12 1.371574e-12 3.950228e-18 3.950228e-18 3.950228e-18 3.950228e-18 3.950228e-18
3.755000e+03 3.881700e+00 1.241800e-01 0.000000e+00 -1.364500e-01 8.268200e-10 8.085200e-08 -1.079600e-09 1.371158e-12 1.371158e-12 1.371158e-12 1.371158e-12 3.915092e-18 3.915092e-18 3.915092e-18 3.915092e-18 3.915092e-18
3.756000e+03 3.868800e+00 1.242400e-01 0.000000e+00 -1.359700e-01 8.264700e-10 8.086500e-08 -1.080900e-09 1.370743e-12 1.370743e-12 1.370743e-12 1.370743e-12 3.880267e-18 3.880267e-18 3.880267e-18 3.880267e-18 3.880267e-18
3.757000e+03 3.856000e+00 1.242900e-01 0.000000e+00 -1.355100e-01 8.261200e-10 8.087200e-08 -1.082100e-09 1.370328e-12 1.370328e-12 1.370328e-12 1.370328e-12 3.845750e-18 3.845750e-18 3.845750e-18 3.845750e-18 3.845750e-18
3.758000e+03 3.843200e+00 1.243600e-01 0.000000e+00 -1.350700e-01 8.257600e-10 8.087300e-08 -1.083200e-09 1.369913e-12 1.369913e-12 1.369913e-12 1.369913e-12 3.811540e-18 3.811540e-18 3.811540e-18 3.811540e-18 3.811540e-18
3.759000e+03 3.830600e+00 1.244200e-01 0.000000e+00 -1.346800e-01 8.254100e-10 8.086700e-08 -1.084100e-09 1.369499e-12 1.369499e-12 1.369499e-12 1.369499e-12 3.777633e-18 3.777633e-18 3.777633e-18 3.777633e-18 3.777633e-18
3.760000e+03 3.817900e+00 1.245100e-01 0.000000e+00 -1.343100e-01 8.250600e-10 8.085600e-08 -1.084900e-09 1.369085e-12 1.369085e-12 1.369085e-12 1.369085e-12 3.744026e-18 3.744026e-18 3.744026e-18 3.744026e-18 3.744026e-18
3.761000e+03 3.805500e+00 1.245800e-01 0.000000e+00 -1.339600e-01 8.247100e-10 8.084000e-08 -1.085500e-09 1.368670e-12 1.368670e-12 1.368670e-12 1.368670e-12 3.710717e-18 3.710717e-18 3.710717e-18 3.710717e-18 3.710717e-18
3.762000e+03 3.793000e+00 1.246500e-01 0.000000e+00 -1.336500e-01 8.243600e-10 8.081700e-08 -1.085900e-09 1.368257e-12 1.368257e-12 1.368257e-12 1.368257e-12 3.677704e-18 3.677704e-18 3.677704e-18 3.677704e-18 3.677704e-18
3.763000e+03 3.780600e+00 1.247300e-01 0.000000e+00 -1.333700e-01 8.240100e-10 8.079000e-08 -1.086300e-09 1.367843e-12 1.367843e-12 1.367843e-12 1.367843e-12 3.644983e-18 3.644983e-18 3.644983e-18 3.644983e-18 3.644983e-18
3.764000e+03 3.768300e+00 1.248000e-01 0.000000e+00 -1.331200e-01 8.236600e-10 8.075600e-08 -1.086500e-09 1.367429e-12 1.367429e-12 1.367429e-12 1.367429e-12 3.612552e-18 3.612552e-18 3.612552e-18 3.612552e-18 3.612552e-18
3.765000e+03 3.756000e+00 1.248900e-01 0.000000e+00 -1.328900e-01 8.233000e-10 8.071800e-08 -1.086500e-09 1.367016e-12 1.367016e-12 1.367016e-12 1.367016e-12 3.580409e-18 3.580409e-18 3.580409e-18 3.580409e-18 3.580409e-18
3.766000e+03 3.743900e+00 1.249600e-01 0.000000e+00 -1.327000e-01 8.229500e-10 8.067500e-08 -1.086400e-09 1.366603e-12 1.366603e-12 1.366603e-12 1.366603e-12 3.548551e-18 3.548551e-18 3.548551e-18 3.548551e-18 3.548551e-18
3.767000e+03 3.731700e+00 1.250500e-01 0.000000e+00 -1.325400e-01 8.226000e-10 8.062600e-08 -1.086200e-09 1.366190e-12 1.366190e-12 1.366190e-12 1.366190e-12 3.516975e-18 3.516975e-18 3.516975e-18 3.516975e-18 3.516975e-18
3.768000e+03 3.719700e+00 1.251400e-01 0.000000e+00 -1.323900e-01 8.222500e-10 8.057300e-08 -1.085800e-09 1.365778e-12 1.365778e-12 1.365778e-12 1.365778e-12 3.485680e-18 3.485680e-18 3.485680e-18 3.485680e-18 3.485680e-18
3.769000e+03 3.707700e+00 1.252200e-01 0.000000e+00 -1.322800e-01 8.219000e-10 8.051500e-08 -1.085300e-09 1.365365e-12 1.365365e-12 1.365365e-12 1.365365e-12 3.454662e-18 3.454662e-18 3.454662e-18 3.454662e-18 3.454662e-18
3.770000e+03 3.695900e+00 1.253100e-01 0.000000e+00 -1.321900e-01 8.215600e-10 8.045300e-08 -1.084600e-09 1.364953e-12 1.364953e-12 1.364953e-12 1.364953e-12 3.423919e-18 3.423919e-18 3.423919e-18 3.423919e-18 3.423919e-18
3.771000e+03 3.684000e+00 1.253900e-01 0.000000e+00 -1.321400e-01 8.212100e-10 8.038600e-08 -1.083800e-09 1.364541e-12 1.364541e-12 1.364541e-12 1.364541e-12 3.393448e-18 3.393448e-18 3.393448e-18 3.393448e-18 3.393448e-18
3.772000e+03 3.672300e+00 1.254800e-01 0.000000e+00 -1.321000e-01 8.208600e-10 8.031400e-08 -1.082900e-09 1.364130e-12 1.364130e-12 1.364130e-12 1.364130e-12 3.363248e-18 3.363248e-18 3.363248e-18 3.363248e-18 3.363248e-18
3.773000e+03 3.660700e+00 1.255700e-01 0.000000e+00 -1.321000e-01 8.205100e-10 8.023900e-08 -1.081800e-09 1.363718e-12 1.363718e-12 1.363718e-12 1.363718e-12 3.333315e-18 3.333315e-18 3.333315e-18 3.333315e-18 3.333315e-18
3.774000e+03 3.649100e+00 1.256700e-01 0.000000e+00 -1.321200e-01 8.201600e-10 8.016000e-08 -1.080600e-09 1.363307e-12 1.363307e-12 1.363307e-12 1.363307e-12 3.303648e-18 3.303648e-18 3.303648e-18 3.303648e-18 3.303648e-18
3.775000e+03 3.637600e+00 1.257500e-01 0.000000e+00 -1.321600e-01 8.198100e-10 8.007600e-08 -1.079300e-09 1.362896e-12 1.362896e-12 1.362896e-12 1.362896e-12 3.274245e-18 3.274245e-18 3.274245e-18 3.274245e-18 3.274245e-18
3.776000e+03 3.626200e+00 1.258400e-01 0.000000e+00 -1.322300e-01 8.194600e-10 7.998900e-08 -1.077800e-09 1.362485e-12 1.362485e-12 1.362485e-12 1.362485e-12 3.245102e-18 3.245102e-18 3.245102e-18 3.245102e-18 3.245102e-18
3.777000e+03 3.614900e+00 1.259300e-01 0.000000e+00 -1.323300e-01 8.191200e-10 7.989800e-08 -1.076200e-09 1.362074e-12 1.362074e-12 1.362074e-12 1.362074e-12 3.216217e-18 3.216217e-18 3.216217e-18 3.216217e-18 3.216217e-18
3.778000e+03 3.603800e+00 1.260200e-01 0.000000e+00 -1.324500e-01 8.187700e-10 7.980300e-08 -1.074500e-09 1.361664e-12 1.361664e-12 1.361664e-12 1.361664e-12 3.187589e-18 3.187589e-18 3.187589e-18 3.187589e-18 3.187589e-18
3.779000e+03 3.592600e+00 1.261000e-01 0.000000e+00 -1.326000e-01 8.184200e-10 7.970500e-08 -1.072600e-09 1.361254e-12 1.361254e-12 1.361254e-12 1.361254e-12 3.159214e-18 3.159214e-18 3.159214e-18 3.159214e-18 3.159214e-18
3.780000e+03 3.581500e+00 1.261900e-01 0.000000e+00 -1.327600e-01 8.180700e-10 7.960400e-08 -1.070600e-09 1.360844e-12 1.360844e-12 1.360844e-12 1.360844e-12 3.131092e-18 3.131092e-18 3.131092e-18 3.131092e-18 3.131092e-18
3.781000e+03 3.570600e+00 1.262700e-01 0.000000e+00 -1.329600e-01 8.177300e-10 7.950000e-08 -1.068500e-09 1.360434e-12 1.360434e-12 1.360434e-12 1.360434e-12 3.103218e-18 3.103218e-18 3.103218e-18 3.103218e-18 3.103218e-18
3.782000e+03 3.559600e+00 1.263600e-01 0.000000e+00 -1.331700e-01 8.173800e-10 7.939200e-08 -1.066200e-09 1.360024e-12 1.360024e-12 1.360024e-12 1.360024e-12 3.075592e-18 3.075592e-18 3.075592e-18 3.075592e-18 3.075592e-18
3.783000e+03 3.548700e+00 1.264400e-01 0.000000e+00 -1.334000e-01 8.170400e-10 7.928200e-08 -1.063800e-09 1.359615e-12 1.359615e-12 1.359615e-12 1.359615e-12 3.048212e-18 3.048212e-18 3.048212e-18 3.048212e-18 3.048212e-18
3.784000e+03 3.538000e+00 1.265200e-01 0.000000e+00 -1.336700e-01 8.166900e-10 7.916900e-08 -1.061300e-09 1.359206e-12 1.359206e-12 1.359206e-12 1.359206e-12 3.021074e-18 3.021074e-18 3.021074e-18 3.021074e-18 3.021074e-18
3.785000e+03 3.527400e+00 1.266000e-01 0.000000e+00 -1.339400e-01 8.163400e-10 7.905300e-08 -1.058600e-09 1.358797e-12 1.358797e-12 1.358797e-12 1.358797e-12 2.994176e-18 2.994176e-18 2.994176e-18 2.994176e-18 2.994176e-18
3.786000e+03 3.516700e+00 1.266800e-01 0.000000e+00 -1.342500e-01 8.160000e-10 7.893500e-08 -1.055900e-09 1.358388e-12 1.358388e-12 1.358388e-12 1.358388e-12 2.967518e-18 2.967518e-18 2.967518e-18 2.967518e-18 2.967518e-18
3.787000e+03 3.506300e+00 1.267600e-01 0.000000e+00 -1.345700e-01 8.156500e-10 7.881400e-08 -1.053000e-09 1.357980e-12 1.357980e-12 1.357980e-12 1.357980e-12 2.941096e-18 2.941096e-18 2.941096e-18 2.941096e-18 2.941096e-18
3.788000e+03 3.495900e+00 1.268300e-01 0.000000e+00 -1.349100e-01 8.153100e-10 7.869100e-08 -1.050000e-09 1.357572e-12 1.357572e-12 1.357572e-12 1.357572e-12 2.914908e-18 2.914908e-18 2.914908e-18 2.914908e-18 2.914908e-18
3.789000e+03 3.485700e+00 1.269000e-01 0.000000e+00 -1.352700e-01 8.149600e-10 7.856600e-08 -1.046800e-09 1.357164e-12 1.357164e-12 1.357164e-12 1.357164e-12 2.888953e-18 2.888953e-18 2.888953e-18 2.888953e-18 2.888953e-18
3.790000e+03 3.475500e+00 1.269700e-01 0.000000e+00 -1.356500e-01 8.146200e-10 7.843800e-08 -1.043600e-09 1.356756e-12 1.356756e-12 1.356756e-12 1.356756e-12 2.863228e-18 2.863228e-18 2.863228e-18 2.863228e-18 2.863228e-18
3.791000e+03 3.465400e+00 1.270400e-01 0.000000e+00 -1.360500e-01 8.142700e-10 7.830900e-08 -1.040200e-09 1.356348e-12 1.356348e-12 1.356348e-12 1.356348e-12 2.837732e-18 2.837732e-18 2.837732e-18 2.837732e-18 2.837732e-18
3.792000e+03 3.455400e+00 1.271100e-01 0.000000e+00 -1.364700e-01 8.139300e-10 7.817800e-08 -1.036700e-09 1.355941e-12 1.355941e-12 1.355941e-12 1.355941e-12 2.812461e-18 2.812461e-18 2.812461e-18 2.812461e-18 2.812461e-18
3.793000e+03 3.445500e+00 1.271700e-01 0.000000e+00 -1.368900e-01 8.135900e-10 7.804600e-08 -1.033000e-09 1.355534e-12 1.355534e-12 1.355534e-12 1.355534e-12 2.787415e-18 2.787415e-18 2.787415e-18 2.787415e-18 2.787415e-18
3.794000e+03 3.435700e+00 1.272300e-01 0.000000e+00 -1.373400e-01 8.132400e-10 7.791200e-08 -1.029300e-09 1.355127e-12 1.355127e-12 1.355127e-12 1.355127e-12 2.762591e-18 2.762591e-18 2.762591e-18 2.762591e-18 2.762591e-18
3.795000e+03 3.425900e+00 1.272800e-01 0.000000e+00 -1.378100e-01 8.129000e-10 7.777600e-08 -1.025400e-09 1.354720e-12 1.354720e-12 1.354720e-12 1.354720e-12 2.737988e-18 2.737988e-18 2.737988e-18 2.737988e-18 2.737988e-18
3.796000e+03 3.416300e+00 1.273300e-01 0.000000e+00 -1.383100e-01 8.125600e-10 7.764000e-08 -1.021400e-09 1.354314e-12 1.354314e-12 1.354314e-12 1.354314e-12 2.713603e-18 2.713603e-18 2.713603e-18 2.713603e-18 2.713603e-18
3.797000e+03 3.406700e+00 1.273900e-01 0.000000e+00 -1.388200e-01 8.122100e-10 7.750200e-08 -1.017300e-09 1.353907e-12 1.353907e-12 1.353907e-12 1.353907e-12 2.689434e-18 2.689434e-18 2.689434e-18 2.689434e-18 2.689434e-18
3.798000e+03 3.397300e+00 1.274300e-01 0.000000e+00 -1.393400e-01 8.118700e-10 7.736300e-08 -1.013100e-09 1.353501e-12 1.353501e-12 1.353501e-12 1.353501e-12 2.665480e-18 2.665480e-18 2.665480e-18 2.665480e-18 2.665480e-18
3.799000e+03 3.388000e+00 1.274800e-01 0.000000e+00 -1.398700e-01 8.115300e-10 7.722300e-08 -1.008800e-09 1.353095e-12 1.353095e-12 1.353095e-12 1.353095e-12 2.641738e-18 2.641738e-18 2.641738e-18 2.641738e-18 2.641738e-18
3.800000e+03 3.378600e+00 1.275200e-01 0.000000e+00 -1.404300e-01 8.111800e-10 7.708300e-08 -1.004300e-09 1.352690e-12 1.352690e-12 1.352690e-12 1.352690e-12 2.618208e-18 2.618208e-18 2.618208e-18 2.618208e-18 2.618208e-18
3.801000e+03 3.369500e+00 1.275500e-01 0.000000e+00 -1.409900e-01 8.108400e-10 7.694100e-08 -9.997500e-10 1.352284e-12 1.352284e-12 1.352284e-12 1.352284e-12 2.594886e-18 2.594886e-18 2.594886e-18 2.594886e-18 2.594886e-18
3.802000e+03 3.360400e+00 1.275800e-01 0.000000e+00 -1.415700e-01 8.105000e-10 7.680000e-08 -9.950700e-10 1.351879e-12 1.351879e-12 1.351879e-12 1.351879e-12 2.571771e-18 2.571771e-18 2.571771e-18 2.571771e-18 2.571771e-18
3.803000e+03 3.351300e+00 1.276100e-01 0.000000e+00 -1.421600e-01 8.101600e-10 7.665800e-08 -9.902800e-10 1.351474e-12 1.351474e-12 1.351474e-12 1.351474e-12 2.548861e-18 2.548861e-18 2.548861e-18 2.548861e-18 2.548861e-18
3.804000e+03 3.342600e+00 1.276300e-01 0.000000e+00 -1.427600e-01 8.098200e-10 7.651600e-08 -9.853800e-10 1.351069e-12 1.351069e-12 1.351069e-12 1.351069e-12 2.526155e-18 2.526155e-18 2.526155e-18 2.526155e-18 2.526155e-18
3.805000e+03 3.333700e+00 1.276600e-01 0.000000e+00 -1.433800e-01 8.094800e-10 7.637300e-08 -9.803700e-10 1.350665e-12 1.350665e-12 1.350665e-12 1.350665e-12 2.503650e-18 2.503650e-18 2.503650e-18 2.503650e-18 2.503650e-18
3.806000e+03 3.325000e+00 1.276700e-01 0.000000e+00 -1.440000e-01 8.091400e-10 7.623100e-08 -9.752500e-10 1.350260e-12 1.350260e-12 1.350260e-12 1.350260e-12 2.481345e-18 2.481345e-18 2.481345e-18 2.481345e-18 2.481345e-18
3.807000e+03 3.316400e+00 1.276800e-01 0.000000e+00 -1.446400e-01 8.088000e-10 7.609000e-08 -9.700200e-10 1.349856e-12 1.349856e-12 1.349856e-12 1.349856e-12 2.459238e-18 2.459238e-18 2.459238e-18 2.459238e-18 2.459238e-18
3.808000e+03 3.307900e+00 1.276900e-01 0.000000e+00 -1.452900e-01 8.084600e-10 7.594800e-08 -9.646900e-10 1.349452e-12 1.349452e-12 1.349452e-12 1.349452e-12 2.437327e-18 2.437327e-18 2.437327e-18 2.437327e-18 2.437327e-18
3.809000e+03 3.299500e+00 1.277000e-01 0.000000e+00 -1.459500e-01 8.081100e-10 7.580700e-08 -9.592500e-10 1.349048e-12 1.349048e-12 1.349048e-12 1.349048e-12 2.415611e-18 2.415611e-18 2.415611e-18 2.415611e-18 2.415611e-18
3.810000e+03 3.291200e+00 1.276900e-01 0.000000e+00 -1.466100e-01 8.077800e-10 7.566700e-08 -9.537100e-10 1.348645e-12 1.348645e-12 1.348645e-12 1.348645e-12 2.394088e-18 2.394088e-18 2.394088e-18 2.394088e-18 2.394088e-18
3.811000e+03 3.283000e+00 1.276900e-01 0.000000e+00 -1.472900e-01 8.074400e-10 7.552800e-08 -9.480600e-10 1.348241e-12 1.348241e-12 1.348241e-12 1.348241e-12 2.372756e-18 2.372756e-18 2.372756e-18 2.372756e-18 2.372756e-18
3.812000e+03 3.274900e+00 1.276700e-01 0.000000e+00 -1.479700e-01 8.071000e-10 7.538900e-08 -9.423100e-10 1.347838e-12 1.347838e-12 1.347838e-12 1.347838e-12 2.351613e-18 2.351613e-18 2.351613e-18 2.351613e-18 2.351613e-18
3.813000e+03 3.266800e+00 1.276500e-01 0.000000e+00 -1.486700e-01 8.067600e-10 7.525200e-08 -9.364700e-10 1.347435e-12 1.347435e-12 1.347435e-12 1.347435e-12 2.330658e-18 2.330658e-18 2.330658e-18 2.330658e-18 2.330658e-18
3.814000e+03 3.258800e+00 1.276300e-01 0.000000e+00 -1.493800e-01 8.064200e-10 7.511600e-08 -9.305200e-10 1.347033e-12 1.347033e-12 1.347033e-12 1.347033e-12 2.309890e-18 2.309890e-18 2.309890e-18 2.309890e-18 2.309890e-18
3.815000e+03 3.251000e+00 1.276100e-01 0.000000e+00 -1.500900e-01 8.060800e-10 7.498100e-08 -9.244700e-10 1.346630e-12 1.346630e-12 1.346630e-12 1.346630e-12 2.289305e-18 2.289305e-18 2.289305e-18 2.289305e-18 2.289305e-18
3.816000e+03 3.243200e+00 1.275800e-01 0.000000e+00 -1.508000e-01 8.057400e-10 7.484800e-08 -9.183300e-10 1.346228e-12 1.346228e-12 1.346228e-12 1.346228e-12 2.268904e-18 2.268904e-18 2.268904e-18 2.268904e-18 2.268904e-18
3.817000e+03 3.235500e+00 1.275400e-01 0.000000e+00 -1.515200e-01 8.054000e-10 7.471600e-08 -9.120900e-10 1.345826e-12 1.345826e-12 1.345826e-12 1.345826e-12 2.248683e-18 2.248683e-18 2.248683e-18 2.248683e-18 2.248683e-18
3.818000e+03 3.227900e+00 1.275000e-01 0.000000e+00 -1.522400e-01 8.050600e-10 7.458700e-08 -9.057500e-10 1.345424e-12 1.345424e-12 1.345424e-12 1.345424e-12 2.228642e-18 2.228642e-18 2.228642e-18 2.228642e-18 2.228642e-18
3.819000e+03 3.220500e+00 1.274500e-01 0.000000e+00 -1.529800e-01 8.047300e-10 7.445900e-08 -8.993300e-10 1.345022e-12 1.345022e-12 1.345022e-12 1.345022e-12 2.208779e-18 2.208779e-18 2.208779e-18 2.208779e-18 2.208779e-18
3.820000e+03 3.213000e+00 1.274000e-01 0.000000e+00 -1.537200e-01 8.043900e-10 7.433400e-08 -8.928100e-10 1.344621e-12 1.344621e-12 1.344621e-12 1.344621e-12 2.189093e-18 2.189093e-18 2.189093e-18 2.189093e-18 2.189093e-18
3.821000e+03 3.205700e+00 1.273400e-01 0.000000e+00 -1.544600e-01 8.040500e-10 7.421100e-08 -8.861900e-10 1.344220e-12 1.344220e-12 1.344220e-12 1.344220e-12 2.169582e-18 2.169582e-18 2.169582e-18 2.169582e-18 2.169582e-18
3.822000e+03 3.198400e+00 1.272800e-01 0.000000e+00 -1.552000e-01 8.037100e-10 7.409000e-08 -8.794900e-10 1.343819e-12 1.343819e-12 1.343819e-12 1.343819e-12 2.150243e-18 2.150243e-18 2.150243e-18 2.150243e-18 2.150243e-18
3.823000e+03 3.191300e+00 1.272200e-01 0.000000e+00 -1.559500e-01 8.033800e-10 7.397200e-08 -8.727000e-10 1.343418e-12 1.343418e-12 1.343418e-12 1.343418e-12 2.131077e-18 2.131077e-18 2.131077e-18 2.131077e-18 2.131077e-18
3.824000e+03 3.184200e+00 1.271400e-01 0.000000e+00 -1.567000e-01 8.030400e-10 7.385600e-08 -8.658200e-10 1.343017e-12 1.343017e-12 1.343017e-12 1.343017e-12 2.112081e-18 2.112081e-18 2.112081e-18 2.112081e-18 2.112081e-18
3.825000e+03 3.177200e+00 1.270600e-01 0.000000e+00 -1.574500e-01 8.027000e-10 7.374400e-08 -8.588500e-10 1.342617e-12 1.342617e-12 1.342617e-12 1.342617e-12 2.093253e-18 2.093253e-18 2.093253e-18 2.093253e-18 2.093253e-18
3.826000e+03 3.170400e+00 1.269800e-01 0.000000e+00 -1.582000e-01 8.023700e-10 7.363400e-08 -8.518000e-10 1.342217e-12 1.342217e-12 1.342217e-12 1.342217e-12 2.074593e-18 2.074593e-18 2.074593e-18 2.074593e-18 2.074593e-18
3.827000e+03 3.163500e+00 1.268900e-01 0.000000e+00 -1.589600e-01 8.020300e-10 7.352700e-08 -8.446600e-10 1.341817e-12 1.341817e-12 1.341817e-12 1.341817e-12 2.056099e-18 2.056099e-18 2.056099e-18 2.056099e-18 2.056099e-18
3.828000e+03 3.156700e+00 1.267900e-01 0.000000e+00 -1.597100e-01 8.017000e-10 7.342400e-08 -8.374400e-10 1.341417e-12 1.341417e-12 1.341417e-12 1.341417e-12 2.037769e-18 2.037769e-18 2.037769e-18 2.037769e-18 2.037769e-18
3.829000e+03 3.150100e+00 1.266800e-01 0.000000e+00 -1.604600e-01 8.013600e-10 7.332500e-08 -8.301300e-10 1.341018e-12 1.341018e-12 1.341018e-12 1.341018e-12 2.019602e-18 2.019602e-18 2.019602e-18 2.019602e-18 2.019602e-18
3.830000e+03 3.143500e+00 1.265800e-01 0.000000e+00 -1.612200e-01 8.010300e-10 7.322800e-08 -8.227500e-10 1.340618e-12 1.340618e-12 1.340618e-12 1.340618e-12 2.001596e-18 2.001596e-18 2.001596e-18 2.001596e-18 2.001596e-18
3.831000e+03 3.137000e+00 1.264700e-01 0.000000e+00 -1.619700e-01 8.006900e-10 7.313600e-08 -8.152800e-10 1.340219e-12 1.340219e-12 1.340219e-12 1.340219e-12 1.983750e-18 1.983750e-18 1.983750e-18 1.983750e-18 1.983750e-18
3.832000e+03 3.130600e+00 1.263500e-01 0.000000e+00 -1.627200e-01 8.003600e-10 7.304700e-08 -8.077400e-10 1.339820e-12 1.339820e-12 1.339820e-12 1.339820e-12 1.966063e-18 1.966063e-18 1.966063e-18 1.966063e-18 1.966063e-18
3.833000e+03 3.124300e+00 1.262100e-01 0.000000e+00 -1.634600e-01 8.000200e-10 7.296300e-08 -8.001200e-10 1.339421e-12 1.339421e-12 1.339421e-12 1.339421e-12 1.948533e-18 1.948533e-18 1.948533e-18 1.948533e-18 1.948533e-18
3.834000e+03 3.118100e+00 1.260900e-01 0.000000e+00 -1.642100e-01 7.996900e-10 7.288200e-08 -7.924200e-10 1.339023e-12 1.339023e-12 1.339023e-12 1.339023e-12 1.931159e-18 1.931159e-18 1.931159e-18 1.931159e-18 1.931159e-18
3.835000e+03 3.111900e+00 1.259500e-01 0.000000e+00 -1.649500e-01 7.993500e-10 7.280600e-08 -7.846400e-10 1.338625e-12 1.338625e-12 1.338625e-12 1.338625e-12 1.913939e-18 1.913939e-18 1.913939e-18 1.913939e-18 1.913939e-18
3.836000e+03 3.105800e+00 1.258100e-01 0.000000e+00 -1.656900e-01 7.990200e-10 7.273500e-08 -7.768000e-10 1.338227e-12 1.338227e-12 1.338227e-12 1.338227e-12 1.896872e-18 1.896872e-18 1.896872e-18 1.896872e-18 1.896872e-18
