#L TT EE BB TE PP TP EP WW WP WT WE FF FP FW FT FE
2.722000e+03 5.259500e+01 1.257600e+00 0.000000e+00 -2.579600e+00 1.385800e-09 2.384600e-07 1.684600e-09 1.504593e-10 1.504593e-10 1.504593e-10 1.504593e-10 5.259500e-10 5.259500e-10 5.259500e-10 5.259500e-10 5.259500e-10
2.723000e+03 5.244300e+01 1.252200e+00 0.000000e+00 -2.538800e+00 1.384900e-09 2.376300e-07 1.828900e-09 1.504168e-10 1.504168e-10 1.504168e-10 1.504168e-10 5.244300e-10 5.244300e-10 5.244300e-10 5.244300e-10 5.244300e-10
2.724000e+03 5.229100e+01 1.247000e+00 0.000000e+00 -2.498100e+00 1.384100e-09 2.367900e-07 1.972300e-09 1.503851e-10 1.503851e-10 1.503851e-10 1.503851e-10 5.229100e-10 5.229100e-10 5.229100e-10 5.229100e-10 5.229100e-10
2.725000e+03 5.213800e+01 1.241900e+00 0.000000e+00 -2.457700e+00 1.383300e-09 2.359600e-07 2.115000e-09 1.503534e-10 1.503534e-10 1.503534e-10 1.503534e-10 5.213800e-10 5.213800e-10 5.213800e-10 5.213800e-10 5.213800e-10
2.726000e+03 5.198200e+01 1.237100e+00 0.000000e+00 -2.417600e+00 1.382500e-09 2.351200e-07 2.256800e-09 1.503216e-10 1.503216e-10 1.503216e-10 1.503216e-10 5.198200e-10 5.198200e-10 5.198200e-10 5.198200e-10 5.198200e-10
2.727000e+03 5.182500e+01 1.232400e+00 0.000000e+00 -2.377600e+00 1.381700e-09 2.342800e-07 2.397800e-09 1.502897e-10 1.502897e-10 1.502897e-10 1.502897e-10 5.182500e-10 5.182500e-10 5.182500e-10 5.182500e-10 5.182500e-10
2.728000e+03 5.166500e+01 1.228000e+00 0.000000e+00 -2.337900e+00 1.380900e-09 2.334500e-07 2.538000e-09 1.502578e-10 1.502578e-10 1.502578e-10 1.502578e-10 5.166500e-10 5.166500e-10 5.166500e-10 5.166500e-10 5.166500e-10
2.729000e+03 5.150500e+01 1.223800e+00 0.000000e+00 -2.298300e+00 1.380000e-09 2.326100e-07 2.677300e-09 1.502149e-10 1.502149e-10 1.502149e-10 1.502149e-10 5.150500e-10 5.150500e-10 5.150500e-10 5.150500e-10 5.150500e-10
2.730000e+03 5.134300e+01 1.219800e+00 0.000000e+00 -2.259100e+00 1.379200e-09 2.317800e-07 2.815700e-09 1.501829e-10 1.501829e-10 1.501829e-10 1.501829e-10 5.134300e-10 5.134300e-10 5.134300e-10 5.134300e-10 5.134300e-10
2.731000e+03 5.118000e+01 1.216000e+00 0.000000e+00 -2.220100e+00 1.378400e-09 2.309400e-07 2.953300e-09 1.501507e-10 1.501507e-10 1.501507e-10 1.501507e-10 5.118000e-10 5.118000e-10 5.118000e-10 5.118000e-10 5.118000e-10
2.732000e+03 5.101500e+01 1.212300e+00 0.000000e+00 -2.181500e+00 1.377600e-09 2.301100e-07 3.090000e-09 1.501186e-10 1.501186e-10 1.501186e-10 1.501186e-10 5.101500e-10 5.101500e-10 5.101500e-10 5.101500e-10 5.101500e-10
2.733000e+03 5.084800e+01 1.208900e+00 0.000000e+00 -2.143000e+00 1.376800e-09 2.292800e-07 3.225800e-09 1.500863e-10 1.500863e-10 1.500863e-10 1.500863e-10 5.084800e-10 5.084800e-10 5.084800e-10 5.084800e-10 5.084800e-10
2.734000e+03 5.068000e+01 1.205700e+00 0.000000e+00 -2.104900e+00 1.376000e-09 2.284500e-07 3.360700e-09 1.500540e-10 1.500540e-10 1.500540e-10 1.500540e-10 5.068000e-10 5.068000e-10 5.068000e-10 5.068000e-10 5.068000e-10
2.735000e+03 5.051100e+01 1.202700e+00 0.000000e+00 -2.067200e+00 1.375200e-09 2.276300e-07 3.494600e-09 1.500216e-10 1.500216e-10 1.500216e-10 1.500216e-10 5.051100e-10 5.051100e-10 5.051100e-10 5.051100e-10 5.051100e-10
2.736000e+03 5.034100e+01 1.199900e+00 0.000000e+00 -2.029700e+00 1.374400e-09 2.268000e-07 3.627700e-09 1.499892e-10 1.499892e-10 1.499892e-10 1.499892e-10 5.034100e-10 5.034100e-10 5.034100e-10 5.034100e-10 5.034100e-10
2.737000e+03 5.016800e+01 1.197200e+00 0.000000e+00 -1.992600e+00 1.373600e-09 2.259800e-07 3.759800e-09 1.499567e-10 1.499567e-10 1.499567e-10 1.499567e-10 5.016800e-10 5.016800e-10 5.016800e-10 5.016800e-10 5.016800e-10
2.738000e+03 4.999500e+01 1.194800e+00 0.000000e+00 -1.955700e+00 1.372800e-09 2.251600e-07 3.890900e-09 1.499241e-10 1.499241e-10 1.499241e-10 1.499241e-10 4.999500e-10 4.999500e-10 4.999500e-10 4.999500e-10 4.999500e-10
2.739000e+03 4.981900e+01 1.192500e+00 0.000000e+00 -1.919300e+00 1.371900e-09 2.243500e-07 4.021100e-09 1.498805e-10 1.498805e-10 1.498805e-10 1.498805e-10 4.981900e-10 4.981900e-10 4.981900e-10 4.981900e-10 4.981900e-10
2.740000e+03 4.964400e+01 1.190400e+00 0.000000e+00 -1.883200e+00 1.371100e-09 2.235300e-07 4.150300e-09 1.498478e-10 1.498478e-10 1.498478e-10 1.498478e-10 4.964400e-10 4.964400e-10 4.964400e-10 4.964400e-10 4.964400e-10
2.741000e+03 4.946700e+01 1.188600e+00 0.000000e+00 -1.847400e+00 1.370300e-09 2.227300e-07 4.278500e-09 1.498151e-10 1.498151e-10 1.498151e-10 1.498151e-10 4.946700e-10 4.946700e-10 4.946700e-10 4.946700e-10 4.946700e-10
2.742000e+03 4.928900e+01 1.186900e+00 0.000000e+00 -1.812200e+00 1.369500e-09 2.219200e-07 4.405700e-09 1.497822e-10 1.497822e-10 1.497822e-10 1.497822e-10 4.928900e-10 4.928900e-10 4.928900e-10 4.928900e-10 4.928900e-10
2.743000e+03 4.910900e+01 1.185300e+00 0.000000e+00 -1.777200e+00 1.368700e-09 2.211200e-07 4.532000e-09 1.497494e-10 1.497494e-10 1.497494e-10 1.497494e-10 4.910900e-10 4.910900e-10 4.910900e-10 4.910900e-10 4.910900e-10
2.744000e+03 4.892900e+01 1.183900e+00 0.000000e+00 -1.742600e+00 1.367900e-09 2.203300e-07 4.657100e-09 1.497164e-10 1.497164e-10 1.497164e-10 1.497164e-10 4.892900e-10 4.892900e-10 4.892900e-10 4.892900e-10 4.892900e-10
2.745000e+03 4.874700e+01 1.182900e+00 0.000000e+00 -1.708500e+00 1.367100e-09 2.195400e-07 4.781300e-09 1.496834e-10 1.496834e-10 1.496834e-10 1.496834e-10 4.874700e-10 4.874700e-10 4.874700e-10 4.874700e-10 4.874700e-10
2.746000e+03 4.856400e+01 1.181900e+00 0.000000e+00 -1.674800e+00 1.366300e-09 2.187500e-07 4.904400e-09 1.496503e-10 1.496503e-10 1.496503e-10 1.496503e-10 4.856400e-10 4.856400e-10 4.856400e-10 4.856400e-10 4.856400e-10
2.747000e+03 4.838100e+01 1.181200e+00 0.000000e+00 -1.641400e+00 1.365500e-09 2.179800e-07 5.026500e-09 1.496171e-10 1.496171e-10 1.496171e-10 1.496171e-10 4.838100e-10 4.838100e-10 4.838100e-10 4.838100e-10 4.838100e-10
2.748000e+03 4.819600e+01 1.180500e+00 0.000000e+00 -1.608500e+00 1.364700e-09 2.172000e-07 5.147500e-09 1.495839e-10 1.495839e-10 1.495839e-10 1.495839e-10 4.819600e-10 4.819600e-10 4.819600e-10 4.819600e-10 4.819600e-10
2.749000e+03 4.801100e+01 1.180100e+00 0.000000e+00 -1.576000e+00 1.363900e-09 2.164300e-07 5.267400e-09 1.495507e-10 1.495507e-10 1.495507e-10 1.495507e-10 4.801100e-10 4.801100e-10 4.801100e-10 4.801100e-10 4.801100e-10
2.750000e+03 4.782400e+01 1.179800e+00 0.000000e+00 -1.544000e+00 1.363100e-09 2.156700e-07 5.386300e-09 1.495173e-10 1.495173e-10 1.495173e-10 1.495173e-10 4.782400e-10 4.782400e-10 4.782400e-10 4.782400e-10 4.782400e-10
2.751000e+03 4.763700e+01 1.179800e+00 0.000000e+00 -1.512500e+00 1.362300e-09 2.149200e-07 5.504000e-09 1.494839e-10 1.494839e-10 1.494839e-10 1.494839e-10 4.763700e-10 4.763700e-10 4.763700e-10 4.763700e-10 4.763700e-10
2.752000e+03 4.744800e+01 1.179900e+00 0.000000e+00 -1.481500e+00 1.361500e-09 2.141700e-07 5.620600e-09 1.494504e-10 1.494504e-10 1.494504e-10 1.494504e-10 4.744800e-10 4.744800e-10 4.744800e-10 4.744800e-10 4.744800e-10
2.753000e+03 4.725900e+01 1.180100e+00 0.000000e+00 -1.450900e+00 1.360700e-09 2.134300e-07 5.736200e-09 1.494169e-10 1.494169e-10 1.494169e-10 1.494169e-10 4.725900e-10 4.725900e-10 4.725900e-10 4.725900e-10 4.725900e-10
2.754000e+03 4.707000e+01 1.180500e+00 0.000000e+00 -1.420700e+00 1.359900e-09 2.126900e-07 5.850600e-09 1.493833e-10 1.493833e-10 1.493833e-10 1.493833e-10 4.707000e-10 4.707000e-10 4.707000e-10 4.707000e-10 4.707000e-10
2.755000e+03 4.687900e+01 1.181000e+00 0.000000e+00 -1.391100e+00 1.359100e-09 2.119600e-07 5.963900e-09 1.493497e-10 1.493497e-10 1.493497e-10 1.493497e-10 4.687900e-10 4.687900e-10 4.687900e-10 4.687900e-10 4.687900e-10
2.756000e+03 4.668800e+01 1.181800e+00 0.000000e+00 -1.362000e+00 1.358400e-09 2.112300e-07 6.076100e-09 1.493269e-10 1.493269e-10 1.493269e-10 1.493269e-10 4.668800e-10 4.668800e-10 4.668800e-10 4.668800e-10 4.668800e-10
2.757000e+03 4.649600e+01 1.182600e+00 0.000000e+00 -1.333400e+00 1.357600e-09 2.105100e-07 6.187100e-09 1.492932e-10 1.492932e-10 1.492932e-10 1.492932e-10 4.649600e-10 4.649600e-10 4.649600e-10 4.649600e-10 4.649600e-10
2.758000e+03 4.630400e+01 1.183700e+00 0.000000e+00 -1.305200e+00 1.356800e-09 2.097900e-07 6.297000e-09 1.492593e-10 1.492593e-10 1.492593e-10 1.492593e-10 4.630400e-10 4.630400e-10 4.630400e-10 4.630400e-10 4.630400e-10
2.759000e+03 4.611100e+01 1.184900e+00 0.000000e+00 -1.277500e+00 1.356000e-09 2.090800e-07 6.405800e-09 1.492254e-10 1.492254e-10 1.492254e-10 1.492254e-10 4.611100e-10 4.611100e-10 4.611100e-10 4.611100e-10 4.611100e-10
2.760000e+03 4.591800e+01 1.186200e+00 0.000000e+00 -1.250500e+00 1.355200e-09 2.083800e-07 6.513400e-09 1.491914e-10 1.491914e-10 1.491914e-10 1.491914e-10 4.591800e-10 4.591800e-10 4.591800e-10 4.591800e-10 4.591800e-10
2.761000e+03 4.572300e+01 1.187700e+00 0.000000e+00 -1.223800e+00 1.354400e-09 2.076800e-07 6.619900e-09 1.491574e-10 1.491574e-10 1.491574e-10 1.491574e-10 4.572300e-10 4.572300e-10 4.572300e-10 4.572300e-10 4.572300e-10
2.762000e+03 4.553000e+01 1.189300e+00 0.000000e+00 -1.197700e+00 1.353600e-09 2.069800e-07 6.725300e-09 1.491233e-10 1.491233e-10 1.491233e-10 1.491233e-10 4.553000e-10 4.553000e-10 4.553000e-10 4.553000e-10 4.553000e-10
2.763000e+03 4.533400e+01 1.191200e+00 0.000000e+00 -1.172100e+00 1.352800e-09 2.062800e-07 6.829500e-09 1.490891e-10 1.490891e-10 1.490891e-10 1.490891e-10 4.533400e-10 4.533400e-10 4.533400e-10 4.533400e-10 4.533400e-10
2.764000e+03 4.513900e+01 1.193000e+00 0.000000e+00 -1.147100e+00 1.352000e-09 2.055900e-07 6.932500e-09 1.490549e-10 1.490549e-10 1.490549e-10 1.490549e-10 4.513900e-10 4.513900e-10 4.513900e-10 4.513900e-10 4.513900e-10
2.765000e+03 4.494400e+01 1.195000e+00 0.000000e+00 -1.122700e+00 1.351200e-09 2.049100e-07 7.034400e-09 1.490206e-10 1.490206e-10 1.490206e-10 1.490206e-10 4.494400e-10 4.494400e-10 4.494400e-10 4.494400e-10 4.494400e-10
2.766000e+03 4.474700e+01 1.197100e+00 0.000000e+00 -1.098700e+00 1.350500e-09 2.042200e-07 7.135100e-09 1.489973e-10 1.489973e-10 1.489973e-10 1.489973e-10 4.474700e-10 4.474700e-10 4.474700e-10 4.474700e-10 4.474700e-10
2.767000e+03 4.455100e+01 1.199500e+00 0.000000e+00 -1.075300e+00 1.349700e-09 2.035400e-07 7.234600e-09 1.489629e-10 1.489629e-10 1.489629e-10 1.489629e-10 4.455100e-10 4.455100e-10 4.455100e-10 4.455100e-10 4.455100e-10
2.768000e+03 4.435400e+01 1.201900e+00 0.000000e+00 -1.052500e+00 1.348900e-09 2.028700e-07 7.333000e-09 1.489284e-10 1.489284e-10 1.489284e-10 1.489284e-10 4.435400e-10 4.435400e-10 4.435400e-10 4.435400e-10 4.435400e-10
2.769000e+03 4.415700e+01 1.204500e+00 0.000000e+00 -1.030100e+00 1.348100e-09 2.021900e-07 7.430100e-09 1.488938e-10 1.488938e-10 1.488938e-10 1.488938e-10 4.415700e-10 4.415700e-10 4.415700e-10 4.415700e-10 4.415700e-10
2.770000e+03 4.396000e+01 1.207100e+00 0.000000e+00 -1.008500e+00 1.347300e-09 2.015200e-07 7.526100e-09 1.488592e-10 1.488592e-10 1.488592e-10 1.488592e-10 4.396000e-10 4.396000e-10 4.396000e-10 4.396000e-10 4.396000e-10
2.771000e+03 4.376400e+01 1.209900e+00 0.000000e+00 -9.873900e-01 1.346500e-09 2.008500e-07 7.620900e-09 1.488245e-10 1.488245e-10 1.488245e-10 1.488245e-10 4.376400e-10 4.376400e-10 4.376400e-10 4.376400e-10 4.376400e-10
2.772000e+03 4.356600e+01 1.212700e+00 0.000000e+00 -9.668000e-01 1.345800e-09 2.001800e-07 7.714500e-09 1.488009e-10 1.488009e-10 1.488009e-10 1.488009e-10 4.356600e-10 4.356600e-10 4.356600e-10 4.356600e-10 4.356600e-10
2.773000e+03 4.336900e+01 1.215700e+00 0.000000e+00 -9.465900e-01 1.345000e-09 1.995100e-07 7.806900e-09 1.487661e-10 1.487661e-10 1.487661e-10 1.487661e-10 4.336900e-10 4.336900e-10 4.336900e-10 4.336900e-10 4.336900e-10
2.774000e+03 4.317200e+01 1.218800e+00 0.000000e+00 -9.271400e-01 1.344200e-09 1.988500e-07 7.898100e-09 1.487312e-10 1.487312e-10 1.487312e-10 1.487312e-10 4.317200e-10 4.317200e-10 4.317200e-10 4.317200e-10 4.317200e-10
2.775000e+03 4.297500e+01 1.222000e+00 0.000000e+00 -9.080800e-01 1.343400e-09 1.981800e-07 7.988000e-09 1.486963e-10 1.486963e-10 1.486963e-10 1.486963e-10 4.297500e-10 4.297500e-10 4.297500e-10 4.297500e-10 4.297500e-10
2.776000e+03 4.277800e+01 1.225300e+00 0.000000e+00 -8.897800e-01 1.342600e-09 1.975200e-07 8.076800e-09 1.486613e-10 1.486613e-10 1.486613e-10 1.486613e-10 4.277800e-10 4.277800e-10 4.277800e-10 4.277800e-10 4.277800e-10
2.777000e+03 4.258000e+01 1.228700e+00 0.000000e+00 -8.720900e-01 1.341900e-09 1.968600e-07 8.164400e-09 1.486373e-10 1.486373e-10 1.486373e-10 1.486373e-10 4.258000e-10 4.258000e-10 4.258000e-10 4.258000e-10 4.258000e-10
2.778000e+03 4.238400e+01 1.232200e+00 0.000000e+00 -8.548600e-01 1.341100e-09 1.962000e-07 8.250700e-09 1.486022e-10 1.486022e-10 1.486022e-10 1.486022e-10 4.238400e-10 4.238400e-10 4.238400e-10 4.238400e-10 4.238400e-10
2.779000e+03 4.218600e+01 1.235800e+00 0.000000e+00 -8.381700e-01 1.340300e-09 1.955400e-07 8.335800e-09 1.485670e-10 1.485670e-10 1.485670e-10 1.485670e-10 4.218600e-10 4.218600e-10 4.218600e-10 4.218600e-10 4.218600e-10
2.780000e+03 4.199000e+01 1.239400e+00 0.000000e+00 -8.221000e-01 1.339500e-09 1.948800e-07 8.419600e-09 1.485318e-10 1.485318e-10 1.485318e-10 1.485318e-10 4.199000e-10 4.199000e-10 4.199000e-10 4.199000e-10 4.199000e-10
2.781000e+03 4.179400e+01 1.243200e+00 0.000000e+00 -8.066400e-01 1.338800e-09 1.942200e-07 8.502200e-09 1.485076e-10 1.485076e-10 1.485076e-10 1.485076e-10 4.179400e-10 4.179400e-10 4.179400e-10 4.179400e-10 4.179400e-10
2.782000e+03 4.159900e+01 1.247000e+00 0.000000e+00 -7.917100e-01 1.338000e-09 1.935600e-07 8.583600e-09 1.484722e-10 1.484722e-10 1.484722e-10 1.484722e-10 4.159900e-10 4.159900e-10 4.159900e-10 4.159900e-10 4.159900e-10
2.783000e+03 4.140400e+01 1.250900e+00 0.000000e+00 -7.774000e-01 1.337200e-09 1.929000e-07 8.663700e-09 1.484368e-10 1.484368e-10 1.484368e-10 1.484368e-10 4.140400e-10 4.140400e-10 4.140400e-10 4.140400e-10 4.140400e-10
2.784000e+03 4.120900e+01 1.254900e+00 0.000000e+00 -7.637100e-01 1.336400e-09 1.922400e-07 8.742600e-09 1.484013e-10 1.484013e-10 1.484013e-10 1.484013e-10 4.120900e-10 4.120900e-10 4.120900e-10 4.120900e-10 4.120900e-10
2.785000e+03 4.101400e+01 1.259000e+00 0.000000e+00 -7.505200e-01 1.335700e-09 1.915800e-07 8.820200e-09 1.483769e-10 1.483769e-10 1.483769e-10 1.483769e-10 4.101400e-10 4.101400e-10 4.101400e-10 4.101400e-10 4.101400e-10
2.786000e+03 4.082000e+01 1.263100e+00 0.000000e+00 -7.379000e-01 1.334900e-09 1.909100e-07 8.896600e-09 1.483413e-10 1.483413e-10 1.483413e-10 1.483413e-10 4.082000e-10 4.082000e-10 4.082000e-10 4.082000e-10 4.082000e-10
2.787000e+03 4.062600e+01 1.267300e+00 0.000000e+00 -7.259000e-01 1.334100e-09 1.902500e-07 8.971700e-09 1.483056e-10 1.483056e-10 1.483056e-10 1.483056e-10 4.062600e-10 4.062600e-10 4.062600e-10 4.062600e-10 4.062600e-10
2.788000e+03 4.043200e+01 1.271600e+00 0.000000e+00 -7.144500e-01 1.333400e-09 1.895800e-07 9.045500e-09 1.482810e-10 1.482810e-10 1.482810e-10 1.482810e-10 4.043200e-10 4.043200e-10 4.043200e-10 4.043200e-10 4.043200e-10
2.789000e+03 4.023900e+01 1.275900e+00 0.000000e+00 -7.036500e-01 1.332600e-09 1.889200e-07 9.118000e-09 1.482452e-10 1.482452e-10 1.482452e-10 1.482452e-10 4.023900e-10 4.023900e-10 4.023900e-10 4.023900e-10 4.023900e-10
2.790000e+03 4.004800e+01 1.280300e+00 0.000000e+00 -6.933700e-01 1.331800e-09 1.882500e-07 9.189300e-09 1.482093e-10 1.482093e-10 1.482093e-10 1.482093e-10 4.004800e-10 4.004800e-10 4.004800e-10 4.004800e-10 4.004800e-10
2.791000e+03 3.985400e+01 1.284600e+00 0.000000e+00 -6.836600e-01 1.331100e-09 1.875800e-07 9.259300e-09 1.481845e-10 1.481845e-10 1.481845e-10 1.481845e-10 3.985400e-10 3.985400e-10 3.985400e-10 3.985400e-10 3.985400e-10
2.792000e+03 3.966400e+01 1.289100e+00 0.000000e+00 -6.745400e-01 1.330300e-09 1.869000e-07 9.328000e-09 1.481485e-10 1.481485e-10 1.481485e-10 1.481485e-10 3.966400e-10 3.966400e-10 3.966400e-10 3.966400e-10 3.966400e-10
2.793000e+03 3.947300e+01 1.293700e+00 0.000000e+00 -6.659900e-01 1.329500e-09 1.862300e-07 9.395300e-09 1.481125e-10 1.481125e-10 1.481125e-10 1.481125e-10 3.947300e-10 3.947300e-10 3.947300e-10 3.947300e-10 3.947300e-10
2.794000e+03 3.928300e+01 1.298200e+00 0.000000e+00 -6.580000e-01 1.328800e-09 1.855500e-07 9.461400e-09 1.480875e-10 1.480875e-10 1.480875e-10 1.480875e-10 3.928300e-10 3.928300e-10 3.928300e-10 3.928300e-10 3.928300e-10
2.795000e+03 3.909300e+01 1.302800e+00 0.000000e+00 -6.505800e-01 1.328000e-09 1.848700e-07 9.526200e-09 1.480513e-10 1.480513e-10 1.480513e-10 1.480513e-10 3.909300e-10 3.909300e-10 3.909300e-10 3.909300e-10 3.909300e-10
2.796000e+03 3.890500e+01 1.307500e+00 0.000000e+00 -6.437200e-01 1.327200e-09 1.841800e-07 9.589700e-09 1.480151e-10 1.480151e-10 1.480151e-10 1.480151e-10 3.890500e-10 3.890500e-10 3.890500e-10 3.890500e-10 3.890500e-10
2.797000e+03 3.871800e+01 1.312100e+00 0.000000e+00 -6.374400e-01 1.326500e-09 1.834900e-07 9.651900e-09 1.479899e-10 1.479899e-10 1.479899e-10 1.479899e-10 3.871800e-10 3.871800e-10 3.871800e-10 3.871800e-10 3.871800e-10
2.798000e+03 3.853100e+01 1.316900e+00 0.000000e+00 -6.317100e-01 1.325700e-09 1.828000e-07 9.712700e-09 1.479536e-10 1.479536e-10 1.479536e-10 1.479536e-10 3.853100e-10 3.853100e-10 3.853100e-10 3.853100e-10 3.853100e-10
2.799000e+03 3.834600e+01 1.321600e+00 0.000000e+00 -6.265400e-01 1.324900e-09 1.821100e-07 9.772300e-09 1.479171e-10 1.479171e-10 1.479171e-10 1.479171e-10 3.834600e-10 3.834600e-10 3.834600e-10 3.834600e-10 3.834600e-10
2.800000e+03 3.815900e+01 1.326300e+00 0.000000e+00 -6.219100e-01 1.324200e-09 1.814100e-07 9.830500e-09 1.478918e-10 1.478918e-10 1.478918e-10 1.478918e-10 3.815900e-10 3.815900e-10 3.815900e-10 3.815900e-10 3.815900e-10
2.801000e+03 3.797600e+01 1.331100e+00 0.000000e+00 -6.178500e-01 1.323400e-09 1.807000e-07 9.887400e-09 1.478553e-10 1.478553e-10 1.478553e-10 1.478553e-10 3.797600e-10 3.797600e-10 3.797600e-10 3.797600e-10 3.797600e-10
2.802000e+03 3.779200e+01 1.335900e+00 0.000000e+00 -6.143300e-01 1.322700e-09 1.800000e-07 9.942900e-09 1.478298e-10 1.478298e-10 1.478298e-10 1.478298e-10 3.779200e-10 3.779200e-10 3.779200e-10 3.779200e-10 3.779200e-10
2.803000e+03 3.761000e+01 1.340700e+00 0.000000e+00 -6.113600e-01 1.321900e-09 1.792900e-07 9.997100e-09 1.477931e-10 1.477931e-10 1.477931e-10 1.477931e-10 3.761000e-10 3.761000e-10 3.761000e-10 3.761000e-10 3.761000e-10
2.804000e+03 3.742900e+01 1.345400e+00 0.000000e+00 -6.089200e-01 1.321100e-09 1.785700e-07 1.005000e-08 1.477564e-10 1.477564e-10 1.477564e-10 1.477564e-10 3.742900e-10 3.742900e-10 3.742900e-10 3.742900e-10 3.742900e-10
2.805000e+03 3.724900e+01 1.350300e+00 0.000000e+00 -6.070200e-01 1.320400e-09 1.778500e-07 1.010200e-08 1.477308e-10 1.477308e-10 1.477308e-10 1.477308e-10 3.724900e-10 3.724900e-10 3.724900e-10 3.724900e-10 3.724900e-10
2.806000e+03 3.706900e+01 1.355100e+00 0.000000e+00 -6.056500e-01 1.319600e-09 1.771300e-07 1.015200e-08 1.476939e-10 1.476939e-10 1.476939e-10 1.476939e-10 3.706900e-10 3.706900e-10 3.706900e-10 3.706900e-10 3.706900e-10
2.807000e+03 3.689200e+01 1.359900e+00 0.000000e+00 -6.048200e-01 1.318900e-09 1.764100e-07 1.020100e-08 1.476682e-10 1.476682e-10 1.476682e-10 1.476682e-10 3.689200e-10 3.689200e-10 3.689200e-10 3.689200e-10 3.689200e-10
2.808000e+03 3.671400e+01 1.364700e+00 0.000000e+00 -6.045000e-01 1.318100e-09 1.756900e-07 1.024900e-08 1.476312e-10 1.476312e-10 1.476312e-10 1.476312e-10 3.671400e-10 3.671400e-10 3.671400e-10 3.671400e-10 3.671400e-10
2.809000e+03 3.653900e+01 1.369500e+00 0.000000e+00 -6.047000e-01 1.317400e-09 1.749600e-07 1.029500e-08 1.476054e-10 1.476054e-10 1.476054e-10 1.476054e-10 3.653900e-10 3.653900e-10 3.653900e-10 3.653900e-10 3.653900e-10
2.810000e+03 3.636400e+01 1.374300e+00 0.000000e+00 -6.054000e-01 1.316600e-09 1.742300e-07 1.034000e-08 1.475683e-10 1.475683e-10 1.475683e-10 1.475683e-10 3.636400e-10 3.636400e-10 3.636400e-10 3.636400e-10 3.636400e-10
2.811000e+03 3.619100e+01 1.379100e+00 0.000000e+00 -6.066100e-01 1.315900e-09 1.735000e-07 1.038400e-08 1.475423e-10 1.475423e-10 1.475423e-10 1.475423e-10 3.619100e-10 3.619100e-10 3.619100e-10 3.619100e-10 3.619100e-10
2.812000e+03 3.601800e+01 1.383900e+00 0.000000e+00 -6.083300e-01 1.315100e-09 1.727700e-07 1.042600e-08 1.475051e-10 1.475051e-10 1.475051e-10 1.475051e-10 3.601800e-10 3.601800e-10 3.601800e-10 3.601800e-10 3.601800e-10
2.813000e+03 3.584800e+01 1.388600e+00 0.000000e+00 -6.105500e-01 1.314400e-09 1.720400e-07 1.046700e-08 1.474790e-10 1.474790e-10 1.474790e-10 1.474790e-10 3.584800e-10 3.584800e-10 3.584800e-10 3.584800e-10 3.584800e-10
2.814000e+03 3.567700e+01 1.393400e+00 0.000000e+00 -6.132600e-01 1.313600e-09 1.713100e-07 1.050700e-08 1.474416e-10 1.474416e-10 1.474416e-10 1.474416e-10 3.567700e-10 3.567700e-10 3.567700e-10 3.567700e-10 3.567700e-10
2.815000e+03 3.550800e+01 1.398100e+00 0.000000e+00 -6.164400e-01 1.312800e-09 1.705800e-07 1.054600e-08 1.474042e-10 1.474042e-10 1.474042e-10 1.474042e-10 3.550800e-10 3.550800e-10 3.550800e-10 3.550800e-10 3.550800e-10
2.816000e+03 3.534100e+01 1.402700e+00 0.000000e+00 -6.201100e-01 1.312100e-09 1.698400e-07 1.058300e-08 1.473780e-10 1.473780e-10 1.473780e-10 1.473780e-10 3.534100e-10 3.534100e-10 3.534100e-10 3.534100e-10 3.534100e-10
2.817000e+03 3.517500e+01 1.407400e+00 0.000000e+00 -6.242400e-01 1.311300e-09 1.691100e-07 1.061900e-08 1.473404e-10 1.473404e-10 1.473404e-10 1.473404e-10 3.517500e-10 3.517500e-10 3.517500e-10 3.517500e-10 3.517500e-10
2.818000e+03 3.501000e+01 1.412000e+00 0.000000e+00 -6.288300e-01 1.310600e-09 1.683800e-07 1.065400e-08 1.473140e-10 1.473140e-10 1.473140e-10 1.473140e-10 3.501000e-10 3.501000e-10 3.501000e-10 3.501000e-10 3.501000e-10
2.819000e+03 3.484700e+01 1.416600e+00 0.000000e+00 -6.339000e-01 1.309900e-09 1.676500e-07 1.068800e-08 1.472876e-10 1.472876e-10 1.472876e-10 1.472876e-10 3.484700e-10 3.484700e-10 3.484700e-10 3.484700e-10 3.484700e-10
2.820000e+03 3.468500e+01 1.421200e+00 0.000000e+00 -6.394000e-01 1.309100e-09 1.669200e-07 1.072000e-08 1.472499e-10 1.472499e-10 1.472499e-10 1.472499e-10 3.468500e-10 3.468500e-10 3.468500e-10 3.468500e-10 3.468500e-10
2.821000e+03 3.452400e+01 1.425600e+00 0.000000e+00 -6.453400e-01 1.308400e-09 1.662000e-07 1.075100e-08 1.472234e-10 1.472234e-10 1.472234e-10 1.472234e-10 3.452400e-10 3.452400e-10 3.452400e-10 3.452400e-10 3.452400e-10
2.822000e+03 3.436500e+01 1.430100e+00 0.000000e+00 -6.517400e-01 1.307600e-09 1.654700e-07 1.078100e-08 1.471855e-10 1.471855e-10 1.471855e-10 1.471855e-10 3.436500e-10 3.436500e-10 3.436500e-10 3.436500e-10 3.436500e-10
